,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
5448,5460,0.0,0.0,4.3,85,original,Columbia TriStar
5449,1126,0.0,0.0,7.1,126,original,IFMD Ltd.
5450,10742,0.0,14454578.8075,5.6,95,original,Fox Searchlight Pictures
5451,10718,46177815.9925,53735043.0054,4.8,84,original,Village Roadshow Pictures
5452,14292,32324471.1947,74399051.1382,6.8,135,original,Walt Disney
5453,16617,31170025.7949,24415168.3505,6.3,106,original,Avenue Pictures Productions
5454,9636,7850228.71872,0.0,6.1,98,original,Millennium Films
5455,11171,0.0,1760489.98357,7.1,105,original,TLA Releasing
5456,10609,0.0,0.0,6.7,122,original,BBC Films
5457,13932,0.0,0.0,7.3,5,original,Walt Disney Pictures
5458,12657,18471126.397,17111589.1541,4.8,86,original,Metro-Goldwyn-Mayer (MGM)
5459,24653,0.0,0.0,7.3,100,original,Indigo Film
5460,17209,0.0,0.0,5.8,91,original,Lakeshore Entertainment
5461,11217,9812785.8984,5774137.6062,5.1,104,original,Fox Searchlight Pictures
5462,9830,0.0,0.0,4.5,115,original,Yari Film Group
5463,14844,26552244.1957,13.8533447977,6.2,111,original,Alcon Entertainment
5464,8080,31170025.7949,15007790.1976,5.1,99,original,Paramount Pictures
5465,12634,57722269.9906,7860099.22689,4.9,88,rearrange,Warner Bros. Pictures
5466,8981,0.0,0.0,6.0,105,original,Scottish Screen
5467,10710,46177815.9925,0.0,4.9,99,original,Columbia Pictures
5468,26579,85486.6818561,203359.020513,5.6,98,original,Wild Bunch
5469,16232,34633361.9944,25167258.3584,5.1,104,original,Touchstone Pictures
5470,15673,23088907.9962,13092583.7504,6.8,98,original,Universal Pictures
5471,16428,0.0,0.0,6.1,85,original,Screen Gems
5472,11099,0.0,632681.102468,5.4,95,original,Lions Gate Films
5473,11169,22223073.9464,9365683.0484,6.2,102,original,Epsilon Motion Pictures
5474,17047,30015580.3951,33269956.205,5.3,100,original,Splendid Pictures
5475,33641,0.0,0.0,3.9,84,original,Bayou Film Inc
5476,12483,5772226.99906,0.0,4.2,98,original,Motion Picture Corporation of America (MPCA)
5477,9372,75038.9509878,32988367.3464,6.5,100,original,Kathbur Pictures
5478,18923,7503895.09878,1788183.97427,6.4,96,rearrange,Killer Films
5479,14846,40405588.9934,25438010.438,5.2,111,original,Revolution Studios
5480,8842,45023370.5927,7635825.11907,4.8,106,original,Paramount Pictures
5481,14681,57722.2699906,0.0,5.7,90,original,Ariztical Entertainment
5482,9953,0.0,2125634.13686,6.7,119,original,Yari Film Group
5483,11413,0.0,0.0,5.7,97,original,Yari Film Group
5484,9965,0.0,0.0,5.6,93,original,DreamWorks SKG
5485,13702,17316680.9972,2209800.13318,5.5,89,original,Fine Line Features
5486,10296,0.0,0.0,6.9,91,original,Vertigo Films
5487,11128,69266723.9887,86054330.7403,6.0,115,original,Casey Silver Productions
5488,18165,0.0,0.0,5.6,96,original,Nick Stagliano
5489,34560,0.0,0.0,5.4,82,original,Reel FX Creative Studios
5490,8357,0.0,11544453.9981,5.9,109,original,Lord of the Wind
5491,10927,0.0,0.0,5.2,91,original,Ambient Entertainment GmbH
5492,11052,0.0,33675645.6351,5.5,90,original,Konami Corporation Ltd.
5493,26,1616223.55974,0.0,6.4,103,original,Lama Films
5494,20483,20780017.1966,19282544.5085,5.2,92,original,Fox 2000 Pictures
5495,15483,3001558.03951,1707473.23303,4.9,103,original,Opera Film Produzione
5496,2791,0.0,0.0,5.7,34,original,Universal Pictures
5497,9692,0.0,5400963.13071,6.4,87,original,Lee Daniels Entertainment
5498,21776,0.0,0.0,6.4,95,original,Eskwad
5499,19592,1731668.09972,0.0,5.8,91,original,Silver Nitrate Pictures
5500,13905,103.900085983,0.0,6.8,182,original,Jim Henson Productions
5501,1944,0.0,0.0,5.6,111,original,Revere Pictures
5502,14198,0.0,0.0,6.4,87,original,2929 Productions
5503,16764,0.0,0.0,5.1,95,original,Alpine Pictures
5504,31117,0.0,10516214.8783,2.1,88,original,Crystal Sky Worldwide
5505,15058,1154445.39981,0.0,6.7,89,original,Showtime Networks
5506,12281,577222.699906,697219.218099,7.3,90,original,Whitewater Films
5507,1404,0.0,0.0,6.1,104,original,Scottish Screen
5508,23601,3463336.19944,2352234.45216,6.4,101,original,Front Street Productions
5509,12877,0.0,0.0,7.3,90,original,EM Media
5510,3057,0.0,0.0,5.8,115,original,Hallmark Entertainment
5511,15237,23088907.9962,0.0,6.1,125,original,Metro-Goldwyn-Mayer (MGM)
5512,10838,0.0,0.0,2.3,86,original,Film Afrika Worldwide
5513,17871,0.0,0.0,6.6,91,original,Tenth Planet Productions
5514,24747,0.0,0.0,5.9,120,original,Dean River Productions
5515,8555,0.0,0.0,5.6,85,original,Filmstiftung NRW
5516,12703,11544453.9981,0.0,5.5,93,original,Wild Bunch
5517,44345,0.0,0.0,7.4,98,original,British Broadcasting Corporation (BBC)
5518,16358,0.0,0.0,5.9,91,original,Myriad Pictures
5519,20544,0.0,0.0,6.8,110,original,Nina Saxon Film Design
5520,9976,0.0,0.0,5.2,100,original,Intrinsic Value Films
5521,20200,950406.410959,950406.410959,5.8,105,original,StudioCanal
5522,14463,0.0,0.0,7.5,57,original,Bob Swerer Productions
5523,11588,10159119.5183,0.0,5.8,90,original,Miramax Films
5524,25248,0.0,0.0,6.3,95,original,Alliance Atlantis Communications
5525,12540,0.0,0.0,5.1,90,original,Universal Pictures
5526,238,31287365.5882,1277913732.39,8.3,175,original,Paramount Pictures
5527,10669,10429121.8627,240507830.445,7.0,109,original,Warner Bros.
5528,1688,9386209.67645,50581241.0342,6.1,88,original,Twentieth Century Fox Film Corporation
5529,10784,31287365.5882,0.0,6.9,124,original,ABC Pictures
5530,573,18250963.2598,65703467.7352,6.9,116,original,Universal Pictures
5531,14881,0.0,33008170.6955,6.2,88,original,Universal Pictures
5532,811,5214560.93136,0.0,6.1,89,original,Universal Pictures
5533,24559,16686594.9804,0.0,6.0,104,original,Vanadas Productions
5534,692,62574.7311763,31287365.5882,6.3,93,original,Dreamland Productions
5535,11624,10429121.8627,93947041.9621,6.5,88,original,United Artists
5536,32613,1564368.27941,0.0,6.6,90,original,Granada Films
5537,15516,469310.483823,0.0,6.1,84,original,Lobster Enterprises
5538,6949,0.0,0.0,7.3,94,original,Saticoy Productions
5539,11943,0.0,0.0,7.0,108,original,Warner Bros.
5540,26119,0.0,0.0,6.6,110,original,Scimitar Films
5541,551,26072804.6568,440959531.357,7.7,117,original,Twentieth Century Fox Film Corporation
5542,19403,0.0,0.0,6.5,100,original,Chartoff-Winkler Productions
5543,993,0.0,0.0,7.1,138,original,Palomar Pictures
5544,15573,0.0,39109206.9852,6.6,131,original,Warner Bros.
5545,5916,17480532.7404,306783033.07,7.2,118,original,First Artists
5546,24236,0.0,0.0,7.6,88,original,Walt Disney Productions
5547,38939,0.0,0.0,8.0,92,original,Amicus Productions
5548,11610,0.0,0.0,7.2,85,original,Paramount Pictures
5549,22784,3128736.55882,0.0,5.8,92,original,American International Pictures (AIP)
5550,12530,0.0,0.0,6.5,140,original,The Mirisch Corporation
5551,12593,4432376.79166,0.0,6.3,78,original,Film Roman
5552,21711,0.0,0.0,6.7,110,original,Warner Bros.
5553,23847,0.0,0.0,5.9,102,original,Film Guarantors
5554,33638,0.0,0.0,6.0,120,original,First Artists
5555,35280,0.0,0.0,5.3,108,original,Twentieth Century Fox Film Corporation
5556,25993,0.0,0.0,5.7,88,original,Amicus Productions
5557,30566,2607280.46568,0.0,6.1,93,original,American International Pictures (AIP)
5558,24571,0.0,0.0,5.8,87,original,The Rank Organisation
5559,38761,0.0,0.0,5.7,88,original,A.C. Lyles Productions
5560,18250,391092.069852,0.0,6.2,89,original,American International Pictures (AIP)
5561,16993,0.0,0.0,5.9,100,original,Columbia Pictures Corporation
5562,1891,47628661.5526,1424626187.77,8.0,124,original,Lucasfilm
5563,694,50274698.3055,116471589.371,7.9,144,original,Warner Bros.
5564,813,9261128.63522,220821131.355,7.0,88,original,Paramount Pictures
5565,525,71442992.3289,304902523.975,7.3,133,original,Universal Pictures
5566,5689,11907165.3881,155727481.5,5.8,104,original,Columbia Pictures Corporation
5567,1578,47628661.5526,60858845.3172,7.4,129,original,United Artists
5568,8536,142885984.658,286263354.217,6.3,127,original,Warner Bros.
5569,4488,1455320.21411,158112870.402,6.4,95,original,Paramount Pictures
5570,3537,0.0,56103464.7999,5.8,134,original,Metro-Goldwyn-Mayer (MGM)
5571,3604,92611286.3522,71728658.4567,5.8,111,original,Dino De Laurentiis Company
5572,1955,13230183.7646,68825702.1192,7.6,124,original,Brooksfilms
5573,13612,0.0,110274095.009,6.3,99,original,Universal Pictures
5574,12705,0.0,174989358.963,5.0,100,original,Universal Pictures
5575,10765,0.0,0.0,6.2,109,original,Warner Bros.
5576,8393,0.0,0.0,7.2,109,original,CAT Films
5577,790,2646036.75292,56567928.9232,6.2,89,original,AVCO Embassy Pictures
5578,38602,0.0,0.0,6.5,103,original,Norman Rosemont Productions
5579,11977,15876220.5175,105434890.694,6.5,98,original,Orion Pictures
5580,11033,17199238.894,84405926.3814,6.7,105,original,Filmways Pictures
5581,14475,21168294.0234,30999169.9383,5.8,113,original,Columbia Pictures Corporation
5582,16395,7938110.25876,0.0,6.2,107,original,Produzioni Intersound
5583,21629,0.0,268043523.071,6.7,111,original,Columbia Pictures Corporation
5584,21866,0.0,0.0,4.9,116,original,Warner Bros. Pictures
5585,10935,116425617.129,9219667.88534,6.0,219,original,United Artists
5586,40969,9261128.63522,0.0,5.4,97,original,Sandy Howard Productions
5587,8738,0.0,44050690.6553,5.7,103,original,The Bryna Company
5588,37997,0.0,0.0,6.2,75,original,Cinesthesia Productions
5589,16633,13494787.4399,0.0,6.5,103,original,Rastar Pictures
5590,11335,52920735.0584,0.0,5.4,114,original,Paramount Pictures
5591,12129,0.0,0.0,5.9,110,original,Walt Disney Productions
5592,17169,0.0,187041310.19,5.9,115,original,Warner Bros.
5593,14807,0.0,0.0,7.1,114,original,British Lion Film Corporation
5594,20681,0.0,0.0,5.0,118,original,Juniper Films
5595,11542,39690551.2938,52534127.9205,6.0,102,rearrange,Warner Bros.
5596,17496,0.0,0.0,6.5,132,original,Paramount Pictures
5597,37835,0.0,0.0,5.8,101,original,AVCO Embassy Pictures
5598,6028,0.0,29106404.2821,5.9,105,original,G.W. Films
5599,16121,0.0,19067922.9696,6.4,113,original,Lorimar Productions
5600,2768,12700976.414,60180597.3005,5.8,117,original,Paramount Pictures
5601,27958,0.0,0.0,5.7,102,original,Lorimar Film Entertainment
5602,33518,3969055.12938,0.0,5.1,91,original,Alligator Inc
5603,19494,0.0,0.0,6.4,110,original,20th Century Fox
5604,23954,19051464.621,33683195.8409,6.6,104,original,Paramount Pictures
5605,16619,15876220.5175,0.0,6.8,124,original,Paramount Pictures
5606,11337,26460367.5292,27489683.7642,6.3,89,original,United Artists
5607,5917,0.0,0.0,5.2,94,original,Solar Productions
5608,21873,0.0,59490717.3062,5.9,96,original,20th Century Fox
5609,33214,0.0,0.0,5.8,123,original,The Rank Organisation
5610,19761,0.0,0.0,4.9,88,original,ITC Entertainment
5611,15119,0.0,0.0,6.8,85,original,Toho Company
5612,36599,2646036.75292,39151384.2609,6.4,92,original,Guardian Trust Company
5613,13783,0.0,0.0,5.9,107,original,7 Network
5614,1623,0.0,98225403.6992,6.9,125,original,Twentieth Century Fox Film Corporation
5615,18910,0.0,0.0,6.3,118,original,Ninth Configuration
5616,14460,5292073.50584,29106404.2821,6.0,104,original,New World Pictures
5617,28124,0.0,0.0,5.9,100,original,Columbia Pictures Corporation
5618,16769,0.0,0.0,7.1,125,original,Universal Pictures
5619,15668,52920735.0584,59460666.2668,5.3,96,original,Universal Pictures
5620,14729,26460367.5292,41794650.6133,6.0,99,original,United Artists
5621,27346,926112.863522,0.0,5.7,87,original,Magnum Motion Pictures Inc..
5622,29343,0.0,0.0,6.3,80,original,New World Pictures
5623,21970,0.0,13230183.7646,6.3,83,original,Walt Disney Pictures
5624,5922,0.0,0.0,6.2,93,original,Paramount Pictures
5625,13005,0.0,17620956.2936,5.5,96,original,Universal Pictures
5626,31703,0.0,0.0,5.7,91,original,Lamitas
5627,24825,0.0,50197963.2397,3.6,104,original,American Cinema Productions
5628,32020,0.0,11642561.7129,5.4,106,original,Casablanca Filmworks
5629,13550,0.0,31752441.0351,6.3,107,original,Chessman Park Productions
5630,39176,0.0,0.0,6.0,105,original,Orion Pictures
5631,10889,0.0,10742043.9628,6.7,123,original,Columbia Pictures
5632,42160,0.0,0.0,6.5,131,original,Twentieth Century Fox Film Corporation
5633,30924,7938110.25876,0.0,5.9,102,original,Camp Hill
5634,285,315500574.789,1010653507.91,6.8,169,original,Walt Disney Pictures
5635,675,157750287.395,986688860.379,7.2,138,original,Cool Music
5636,2062,157750287.395,655949691.961,7.3,111,original,Walt Disney Pictures
5637,2503,73616800.7842,465704233.565,7.2,115,rearrange,Universal Pictures
5638,6977,26291714.5658,180466328.78,7.6,122,original,Miramax Films
5639,6479,157750287.395,615593163.691,6.8,101,original,Village Roadshow Pictures
5640,6637,136716915.742,480994474.638,6.0,124,original,Jerry Bruckheimer Films
5641,559,271330494.319,936901700.222,5.8,139,original,Columbia Pictures
5642,5876,18930034.4874,60046269.211,6.6,126,original,Darkwoods Productions
5643,2270,73616800.7842,142564220.405,7.0,127,rearrange,Paramount Pictures
5644,1991,26291714.5658,26331569.6501,6.7,113,original,The Weinstein Company
5645,1571,115683544.089,403347991.139,6.3,128,original,Ingenious Film Partners
5646,5174,147233601.568,271353876.067,6.2,91,original,New Line Cinema
5647,5915,15775028.7395,59161765.4529,7.7,148,original,Paramount Vantage
5648,1271,68358457.8711,444446100.355,7.0,117,original,Virtual Studios
5649,1250,115683544.089,240556981.56,5.2,114,original,Columbia Pictures Corporation
5650,7326,7887514.36974,243368292.55,6.9,96,original,Fox Searchlight Pictures
5651,1265,63100114.9579,144695991.534,6.9,96,original,Walden Media
5652,7485,64151783.5405,100641524.145,6.9,124,original,Paramount Pictures
5653,4347,31550057.4789,135945055.154,7.2,123,rearrange,Universal Pictures
5654,7345,26291714.5658,80117737.4528,7.8,158,original,Miramax Films
5655,4982,105166858.263,280232907.783,7.3,157,original,Imagine Entertainment
5656,4638,0.0,84736906.6999,7.2,121,original,Big Talk Productions
5657,810,168266973.221,840239200.967,5.8,93,original,DreamWorks Animation
5658,13885,52583429.1316,159853624.56,6.8,116,original,Warner Bros.
5659,8363,21033371.6526,178637114.289,7.0,113,original,Columbia Pictures
5660,6477,63100114.9579,380037934.737,5.6,92,original,Dune Entertainment
5661,5559,157750287.395,302454181.166,5.6,91,original,Pacific Data Images (PDI)
5662,1267,157750287.395,178082172.966,6.7,95,original,Walt Disney Pictures
5663,6023,31550057.4789,164938798.673,7.0,126,original,Wendy Finerman Productions
5664,4964,31550057.4789,230395891.173,6.0,129,original,Universal Pictures
5665,3594,31550057.4789,81574582.3903,6.2,101,rearrange,New Line Cinema
5666,1992,0.0,0.0,6.3,105,original,Dimension Films
5667,1979,136716915.742,303982451.227,5.4,92,original,Ingenious Film Partners
5668,4523,89391829.5237,358080166.382,6.6,107,original,Walt Disney Pictures
5669,1949,68358457.8711,89166682.0035,7.1,157,original,Paramount Pictures
5670,46302,0.0,0.0,4.8,83,original,Lions Gate Films
5671,298,89391829.5237,327397706.037,6.4,122,original,Village Roadshow Pictures
5672,1273,35756731.8095,100548976.258,6.0,90,original,The Weinstein Company
5673,35,78875143.6974,554301751.48,6.9,87,original,Gracie Films
5674,6538,78875143.6974,125148992.517,6.3,102,original,Universal Pictures
5675,1562,15775028.7395,67557549.1453,6.3,100,original,DNA Films
5676,4349,73616800.7842,91136082.8648,6.4,110,original,Universal Pictures
5677,440,42066743.3053,43956661.1584,4.9,94,original,Twentieth Century Fox Film Corporation
5678,1272,52583429.1316,33672117.5,6.8,107,original,DNA Films
5679,1268,26291714.5658,241606495.273,6.1,90,original,Tiger Aspect Productions
5680,4513,31550057.4789,79407259.6051,6.1,113,original,Columbia Pictures
5681,2268,189300344.874,391467711.829,5.7,113,original,New Line Cinema
5682,5723,168266.973221,21780595.8523,7.3,85,original,Summit Entertainment
5683,6145,0.0,41015074.7226,7.1,113,original,New Line Cinema
5684,3489,31550057.4789,17805678.779,5.6,108,original,TriStar Pictures
5685,4413,73616800.7842,73371361.3187,6.3,122,original,Village Roadshow Pictures
5686,8271,21033371.6526,123844633.214,6.6,105,original,Paramount Pictures
5687,4515,36808400.3921,66482146.5061,5.7,92,original,Cruise/Wagner Productions
5688,5176,57841772.0447,73633858.8486,6.8,122,original,Tree Line Films
5689,5123,26291714.5658,69538457.3641,6.9,114,original,Warner Bros.
5690,10431,26291714.5658,42542773.7275,5.9,103,original,Mosaic Media Group
5691,23827,15775.0287395,203346220.13,6.1,86,original,Blumhouse Productions
5692,2698,184042001.961,181938664.795,5.2,96,original,Columbia Pictures
5693,3563,89391829.5237,195686301.564,5.9,115,original,Universal Pictures
5694,1738,73616800.7842,19151950.23,5.9,96,original,Paramount Pictures
5695,16119,8413348.66105,0.0,6.0,70,original,DisneyToon Studios
5696,9963,21033371.6526,88494579.5424,5.9,110,original,TriStar Pictures
5697,4169,0.0,34948276.3099,5.9,110,original,Universal Pictures
5698,663,10516685.8263,146552786.033,5.8,93,original,Lions Gate Films
5699,5375,105166858.263,102893517.82,5.5,116,original,Silver Pictures
5700,10172,0.0,0.0,5.2,92,original,Revolution Studios
5701,2976,52583429.1316,95123431.7124,6.4,117,original,New Line Cinema
5702,9793,15775028.7395,0.0,5.1,89,original,Dune Entertainment
5703,13649,0.0,7361680.07842,6.0,104,original,Disney Channel
5704,4141,41015074.7226,28206425.5057,6.2,86,original,New Line Cinema
5705,2252,54160932.0055,57959933.32,7.0,100,original,BBC Films
5706,2310,73616800.7842,205849271.283,5.4,115,original,Paramount Pictures
5707,3638,29446720.3137,97385615.0037,6.0,104,original,Village Roadshow Pictures
5708,8277,0.0,0.0,5.4,88,original,Universal Pictures
5709,9038,63100114.9579,134368171.713,5.6,116,original,Conundrum Entertainment
5710,9408,89391829.5237,156745431.736,5.9,85,original,Sony Pictures Animation
5711,3021,26291714.5658,99571558.6328,6.4,104,original,Dimension Films
5712,1620,25240045.9832,105130841.769,5.9,89,original,Twentieth Century Fox Film Corporation
5713,13680,23136708.8179,155521321.056,6.0,110,original,Walt Disney Pictures
5714,11199,0.0,266729893.332,5.6,100,original,Wild Hogs Productions
5715,285923,70461795.0363,26331569.6501,6.5,191,original,Big Talk Productions
5716,7942,10516685.8263,34705063.2268,6.2,100,original,Entertainment Films
5717,9966,16826697.3221,1166994.5594,5.6,90,original,Columbia Pictures
5718,1858,157750287.395,746379478.412,6.6,144,original,Paramount Pictures
5719,7350,47325086.2184,184433750.611,6.9,97,original,Warner Bros.
5720,1691,10727019.5428,37459931.1641,5.6,93,original,Lions Gate Films
5721,1845,0.0,20797965.1054,6.4,96,original,3L Filmproduktion GmbH
5722,9955,55738434.8795,0.0,5.9,93,original,DreamWorks
5723,8398,10516685.8263,26712324.1571,5.4,84,original,Intrepid Pictures
